day,all_feats_rolling_avg,all_feats,buildings_rolling_avg,buildings,highways_rolling_avg,highways,amenities_rolling_avg,amenities,users_rolling_avg,users,chapters_rolling_avg,chapters
2024-02-12,29740.375,35591,27742.0,32893,1376.875,1977,23.125,47,89.375,97,45.625,51
2024-02-13,29388.5,31629,27448.5,29016,1266.625,1504,33.625,110,91.75,104,46.375,52
2024-02-14,31490.875,45726,29547.25,43418,1250.375,1529,36.625,46,91.375,82,46.125,46
2024-02-15,31649.125,38947,29704.0,36923,1270.75,1321,41.125,43,92.5,99,47.25,53
2024-02-16,33522.0,44444,31514.5,41487,1253.375,1571,53.0,120,96.75,127,47.625,53
2024-02-17,33836.125,40367,31839.375,38809,1239.0,970,57.5,57,98.25,102,48.5,48
2024-02-18,33362.625,16039,31303.75,14165,1217.25,602,60.75,46,93.375,68,47.0,36
2024-02-19,36576.125,39866,34332.0,37945,1329.875,1165,70.625,96,95.875,88,48.75,51
2024-02-20,35782.75,29244,33670.375,27600,1200.625,943,67.875,25,93.375,77,48.125,46
2024-02-21,34308.125,19832,32406.5,18905,1089.75,617,59.375,42,89.125,70,47.625,48
2024-02-22,31928.5,26689,30075.25,24768,1017.75,953,60.75,57,88.75,79,47.75,47
2024-02-23,29193.5,17067,27456.375,15972,952.75,801,60.25,39,85.625,74,46.75,45
2024-02-24,24849.75,9694,23358.5,8704,832.75,611,46.875,13,78.25,68,45.25,41
2024-02-25,21685.625,15054,20276.0,14149,776.125,517,43.625,31,72.625,57,43.625,35
2024-02-26,23783.5,32822,22391.5,31089,846.875,1168,48.625,86,73.875,78,45.125,48
2024-02-27,22788.75,31908,21400.0,30013,885.25,1472,44.25,61,73.75,87,45.125,51
2024-02-28,22459.75,26612,21138.75,25510,861.5,753,46.25,41,73.5,75,44.625,42
2024-02-29,23066.375,24685,21604.875,22634,924.625,1122,64.375,187,75.125,83,44.875,50
2024-03-01,23530.125,30399,22047.625,28310,966.25,1286,74.125,135,77.125,95,45.0,48
2024-03-02,23500.5,16830,21975.875,15398,948.375,658,84.5,122,77.75,79,45.125,46
2024-03-03,23294.25,8044,21727.375,6716,964.5,740,89.625,54,75.875,53,44.0,32
2024-03-04,24276.25,22910,22636.5,21422,1027.25,1019,94.75,72,78.375,77,45.0,43
2024-03-05,23797.0,28988,22058.125,26462,1072.0,1526,92.625,69,79.875,90,45.375,51
2024-03-06,23710.125,31213,21915.0,28868,1078.0,1520,93.5,68,81.875,103,45.375,51
2024-03-07,24396.875,32106,22423.625,29579,1193.375,1676,96.875,68,85.0,100,46.875,54
2024-03-08,24676.625,26923,22388.5,22353,1309.875,2054,79.0,44,88.25,109,46.625,48
2024-03-09,23156.875,18241,20960.25,16884,1243.5,755,65.75,29,86.5,81,44.625,32
2024-03-10,22340.375,10298,20204.375,9351,1208.375,377,53.25,22,84.0,59,43.125,34
2024-03-11,24420.625,24686,22164.875,22400,1337.125,1770,48.75,18,86.875,76,44.125,40
2024-03-12,22745.5,9509,20527.5,8323,1319.875,881,42.875,25,86.75,76,44.5,46
2024-03-13,21363.875,17935,19210.375,15925,1267.75,1109,37.625,27,85.125,77,43.25,41
2024-03-14,18886.0,11390,16757.5,9245,1206.75,1032,40.0,87,81.625,75,42.625,46
2024-03-15,18208.25,26684,16064.125,24032,1166.0,1350,43.0,92,78.125,72,41.125,42
2024-03-16,18474.125,29050,16483.25,25706,1110.5,1610,41.75,34,72.125,61,40.0,39
2024-03-17,18038.625,14757,15963.375,12725,1115.25,793,47.75,77,69.25,58,40.375,35
2024-03-18,19540.875,22316,17319.875,20203,1276.5,1667,53.375,67,70.125,66,41.625,44
