chapter_id,week,all_feats,buildings,highways,amenities,other,mappers
1149,2022-06-20,14,2,2,0,10,1
1065,2022-06-20,76,2,63,1,10,2
1458,2025-10-13,4,3,0,0,1,1
4,2021-05-17,11,1,2,2,6,3
1096,2015-08-31,688,650,9,13,16,2
46,2020-02-03,6,4,1,0,1,1
1149,2020-02-10,2,1,0,1,0,1
1053,2020-09-14,409,398,5,0,6,1
44,2021-09-13,40,37,3,0,0,1
1102,2023-10-16,225,29,155,33,8,1
1204,2023-10-16,3,3,0,0,0,1
1059,2017-10-16,53,48,0,0,5,1
1044,2017-10-23,14,4,7,2,1,1
1043,2017-10-30,144,106,12,10,16,1
50,2017-11-06,1171,1170,1,0,0,1
1241,2022-06-06,26,26,0,0,0,1
90,2020-07-27,82,82,0,0,0,1
5,2020-08-03,3,1,0,0,2,2
3,2020-03-30,115,82,33,0,0,1
1190,2022-06-06,44,43,0,0,1,2
49,2022-06-20,4,4,0,0,0,1
47,2017-10-23,64,22,15,5,22,2
1078,2015-08-24,6,0,5,1,0,1
93,2021-06-28,4,4,0,0,0,1
964,2021-06-28,169,8,144,6,11,1
1093,2021-06-28,174,138,36,0,0,1
1099,2022-07-18,54,43,4,0,7,1
93,2019-07-29,19,17,1,0,1,2
1075,2018-03-12,64,64,0,0,0,1
1090,2018-04-09,243,243,0,0,0,1
1193,2025-06-30,4,1,1,0,2,1
130,2023-04-24,11,0,10,1,0,1
108,2023-04-24,46,46,0,0,0,1
1065,2017-11-06,21,19,2,0,0,1
54,2022-11-14,19,11,8,0,0,1
4,2022-11-21,6,0,0,2,4,1
108,2022-11-21,2,0,0,1,1,1
99,2024-06-17,29,29,0,0,0,1
964,2018-12-10,22,0,13,2,7,1
951,2024-05-06,46,45,1,0,0,1
1149,2019-07-01,19,0,7,0,12,1
60,2023-01-23,25,25,0,0,0,1
944,2023-01-30,815,795,19,0,1,1
1056,2018-03-26,12,7,3,0,2,1
1149,2021-02-01,28,12,6,0,10,1
1105,2021-02-15,73,57,6,0,10,1
1043,2021-02-22,1,1,0,0,0,1
1043,2020-08-24,44,5,2,3,34,1
100,2021-05-10,2,2,0,0,0,1
1078,2017-11-27,8,0,8,0,0,1
1042,2017-10-09,654,623,13,1,17,2
44,2017-10-16,43,43,0,0,0,1
96,2021-04-19,266,245,16,1,4,3
77,2021-04-19,16,16,0,0,0,1
108,2025-03-31,300,281,8,0,11,2
60,2020-02-24,17,17,0,0,0,1
1038,2020-03-09,20,20,0,0,0,1
1102,2019-06-24,65,2,51,2,10,3
219,2019-07-08,5,0,5,0,0,1
1065,2019-07-08,162,97,29,18,18,2
1241,2023-06-12,65,65,0,0,0,1
964,2020-02-24,460,86,1,9,364,1
4,2019-07-15,329,209,105,0,15,1
1093,2020-08-10,7,7,0,0,0,1
53,2016-04-11,56,52,4,1,-1,1
1096,2021-03-29,2945,2614,0,134,197,1
92,2025-07-07,62,62,0,0,0,1
132,2019-04-15,26,8,7,4,7,1
1069,2019-04-22,26,21,0,0,5,1
68,2019-05-06,3,3,0,0,0,1
47,2020-02-24,6,5,0,0,1,1
285,2020-02-24,32,30,0,0,2,1
1053,2020-02-24,59,0,34,0,25,1
69,2019-10-28,98,67,24,0,7,1
1099,2019-10-28,64,33,0,1,30,3
100,2020-11-30,5,4,0,0,1,2
95,2020-11-16,99,96,0,0,3,2
1193,2018-04-23,100,87,13,0,0,1
1149,2018-04-23,7,4,0,0,3,1
1053,2018-05-14,147,145,0,2,0,1
1029,2018-05-14,438,438,0,0,0,1
186,2023-01-16,4,4,0,0,0,1
1057,2023-01-23,23,23,0,0,0,1
1186,2023-01-23,1,1,0,1,-1,1
89,2021-04-26,18,7,9,2,0,1
49,2022-04-25,102,102,0,0,0,1
1136,2022-11-07,8,8,0,0,0,2
53,2022-11-21,26,1,7,3,15,3
1099,2023-01-30,5,5,0,0,0,1
57,2015-09-28,52,6,45,1,0,1
115,2021-04-12,2,2,0,0,0,1
93,2019-04-29,1,1,0,0,0,1
1183,2023-01-16,102,96,5,0,1,1
1051,2018-10-22,8,0,6,0,2,1
69,2022-05-16,81,64,9,0,8,1
54,2022-05-23,1,0,0,0,1,1
1149,2022-05-23,9,0,0,3,6,1
61,2021-04-19,16,16,0,0,0,1
1099,2021-04-19,110,97,4,1,8,2
89,2021-05-03,87,4,80,4,-1,1
958,2024-04-01,1,1,0,0,0,1
1226,2024-04-08,10,2,7,1,0,1
1193,2016-10-03,1,1,0,1,-1,1
1100,2016-10-03,9,0,0,6,3,1
1080,2016-10-31,11,0,5,0,6,1
1078,2016-11-07,60,44,8,0,8,5
1043,2023-12-18,55,4,44,4,3,2
216,2023-12-25,15,4,6,0,5,1
1149,2017-04-17,58,8,7,1,42,1
1051,2024-04-01,1,1,0,0,0,1
62,2022-05-16,4,4,0,0,0,1
963,2022-05-23,5,5,0,0,0,1
99,2022-05-23,45,39,5,1,0,1
1043,2022-05-30,183,158,15,1,9,4
1583,2025-04-14,8,8,0,0,0,1
50,2017-10-02,7,6,0,1,0,1
56,2017-10-09,551,533,2,10,6,1
1190,2019-04-15,322,322,0,2,-2,1
72,2019-04-15,4,4,0,0,0,1
1053,2019-04-29,79,56,0,14,9,2
1098,2024-08-12,125,96,25,0,4,3
57,2024-02-19,24,11,11,2,0,1
77,2024-02-19,245,236,9,0,0,2
1184,2024-02-19,66,61,4,0,1,1
1115,2024-02-19,67,67,0,0,0,1
1095,2024-02-26,139,136,3,0,0,1
128,2024-03-04,4,4,0,0,0,1
1043,2022-11-14,26,26,0,0,0,1
1224,2022-11-28,8,8,0,0,0,1
1149,2023-07-31,1,0,1,0,0,1
1081,2017-05-08,14,14,0,0,0,1
965,2024-03-04,17,14,0,0,3,1
257,2016-11-14,82,51,31,0,0,1
208,2024-08-05,283,261,22,0,0,3
1149,2016-04-18,1334,1257,62,0,15,1
1036,2020-02-24,152,143,0,0,9,1
85,2020-03-02,81,65,7,0,9,1
123,2022-11-07,83,82,1,0,0,1
58,2022-11-07,16,13,3,0,0,1
955,2022-11-21,43,0,0,43,0,1
1148,2022-12-05,16,16,0,0,0,1
92,2022-05-16,36,36,0,0,0,1
47,2022-11-21,30,29,1,0,0,1
46,2022-11-21,6,4,2,0,0,1
1057,2020-05-04,2,0,2,0,0,1
117,2023-01-23,6,2,4,0,0,1
128,2022-05-30,9,9,0,0,0,1
1063,2021-05-03,17,17,0,0,0,1
1220,2016-04-18,25,11,14,0,0,1
99,2020-11-09,40,8,25,3,4,1
87,2021-09-13,60,60,0,0,0,1
135,2023-06-26,160,154,5,0,1,1
86,2017-12-18,652,645,3,1,3,1
44,2018-01-01,3,3,0,0,0,1
92,2018-01-08,5,5,0,0,0,1
1077,2018-01-15,14,6,5,1,2,1
1071,2024-02-19,78,68,7,0,3,1
1290,2024-05-20,1,1,0,0,0,1
1164,2023-05-22,1,0,0,0,1,1
1131,2023-04-10,188,188,0,0,0,2
1057,2023-04-10,13,0,0,0,13,1
1149,2015-05-18,96,0,0,0,96,1
44,2019-08-19,522,489,26,1,6,2
61,2019-08-26,3,2,1,0,0,1
108,2021-12-27,3,0,0,0,3,1
1053,2021-08-02,260,58,0,44,158,1
97,2021-08-02,75,75,0,0,0,1
219,2022-04-11,2,1,0,1,0,1
1070,2024-12-23,10,10,0,0,0,1
2,2024-12-30,51,4,43,0,4,2
1054,2024-03-18,117,95,21,0,1,2
43,2024-03-18,90,72,6,2,10,1
1013,2019-11-18,81,81,0,0,0,1
1149,2021-12-20,26,0,3,7,16,1
71,2021-08-02,4,4,0,0,0,1
93,2021-12-27,1,1,0,0,0,1
57,2015-03-02,19,4,11,2,2,1
4,2025-09-15,69,0,63,1,5,1
1100,2018-05-21,749,628,12,36,73,1
1032,2019-11-18,30,9,3,3,15,2
1289,2023-07-17,8,7,1,0,0,1
1149,2023-05-29,3,0,0,1,2,1
124,2023-04-10,20,1,9,1,9,1
106,2023-05-29,1,0,0,1,0,1
1043,2021-08-23,3,2,0,0,1,1
1193,2016-07-25,17,3,9,2,3,1
44,2016-08-15,62,55,6,0,1,1
964,2019-03-18,7,1,1,0,5,1
45,2025-06-09,4,4,0,0,0,1
1054,2023-04-17,6,2,0,1,3,1
127,2022-08-08,66,0,66,0,0,1
219,2022-08-15,436,336,0,42,58,2
1524,2025-02-10,794,775,14,0,5,1
54,2022-03-21,44,35,1,0,8,2
1050,2021-03-15,167,167,0,0,0,2
4,2021-03-22,10,0,0,1,9,1
944,2022-10-17,65,65,0,0,0,1
111,2020-06-22,18,3,13,4,-2,1
58,2020-06-22,107,107,0,0,0,1
1029,2020-06-29,199,187,0,8,4,2
1131,2023-04-03,5,5,0,0,0,1
1105,2023-04-03,9,0,0,8,1,1
87,2025-04-28,1,1,0,0,0,1
124,2025-02-17,2,0,0,0,2,1
88,2025-08-04,45,45,0,0,0,1
75,2022-09-19,23,23,0,0,0,2
98,2021-12-06,26,26,0,0,0,1
1131,2022-07-18,2,2,0,0,0,1
127,2022-07-18,3,3,0,0,0,1
77,2019-03-18,135,83,25,27,0,2
87,2019-03-25,742,626,47,0,69,1
1030,2022-02-28,17,15,2,0,0,1
1100,2019-10-07,990,891,96,1,2,1
95,2019-01-14,1,0,0,1,0,1
1312,2015-05-25,59,32,27,0,0,1
1043,2024-12-30,414,328,5,0,81,1
1102,2024-12-30,12,0,6,6,0,1
50,2021-12-20,26,0,21,0,5,1
1135,2025-08-04,15,15,0,0,0,1
1075,2025-08-25,29,28,1,0,0,1
1086,2018-02-26,67,50,6,0,11,2
94,2020-07-06,41,41,0,0,0,1
96,2022-08-22,1,0,0,1,0,1
50,2022-08-29,53,53,0,0,0,1
50,2022-09-05,10,9,0,5,-4,1
1100,2022-09-12,21,12,0,10,-1,1
1049,2021-08-09,92,85,1,1,5,1
179,2022-09-26,41,28,8,4,1,1
1100,2020-07-06,85,78,3,1,3,1
2,2018-02-12,19,19,0,0,0,3
56,2018-02-19,148,148,0,0,0,1
1210,2025-09-15,7,0,7,0,0,1
1022,2024-07-22,23,0,23,0,0,1
2,2014-12-29,17,3,3,0,11,1
962,2023-03-20,59,48,1,0,10,1
1073,2019-09-16,135,134,1,0,0,1
1,2019-09-16,133,132,0,1,0,3
1028,2019-09-30,8,3,2,0,3,1
1052,2019-09-09,97,89,2,0,6,1
44,2019-09-30,2,2,0,0,0,1
75,2022-07-11,115,115,0,0,0,1
57,2022-07-18,216,79,63,22,52,1
90,2022-08-15,49,47,0,0,2,2
60,2022-08-22,9,0,0,0,9,1
1224,2025-11-03,1,0,0,1,0,1
1149,2025-08-25,2,0,0,0,2,1
4,2023-08-21,7,0,0,4,3,1
208,2025-08-25,182,172,10,0,0,1
97,2025-09-01,74,74,0,0,0,1
1284,2023-12-04,34,32,1,0,1,1
1241,2023-08-14,25,13,1,10,1,2
63,2023-08-21,7,6,0,0,1,1
1185,2023-08-28,4,1,0,0,3,1
1093,2022-01-03,20,20,0,0,0,1
1128,2023-03-27,60,37,19,7,-3,1
1105,2023-03-27,74,64,0,7,3,2
57,2023-04-03,1,1,0,0,0,1
123,2023-04-03,102,102,0,0,0,1
64,2022-02-21,4,2,2,0,0,1
66,2025-10-27,7,2,0,0,5,1
219,2020-01-13,3,3,0,0,0,2
124,2024-10-28,16,12,3,0,1,1
130,2024-10-28,1,1,0,0,0,1
75,2023-11-27,41,41,0,0,0,1
42,2020-01-13,88,83,5,0,0,1
48,2021-11-22,22,22,0,0,0,1
68,2021-12-13,3,2,0,1,0,1
130,2025-02-17,204,30,71,72,31,1
1096,2021-01-18,23,22,0,0,1,1
1102,2016-01-11,28,1,25,0,2,1
1071,2018-10-01,492,340,26,13,113,1
69,2018-04-30,3,3,0,0,0,1
1193,2018-05-07,5,2,3,1,-1,1
50,2025-01-20,3,1,2,0,0,1
1147,2025-02-03,80,73,2,4,1,1
949,2022-01-17,5,5,0,0,0,1
111,2022-01-24,24,24,0,0,0,3
44,2025-11-17,156,155,0,0,1,1
60,2019-05-27,20,20,0,0,0,1
958,2023-12-18,4,4,0,0,0,1
1081,2019-12-09,362,37,151,1,173,1
1093,2019-03-25,53,24,27,0,2,1
1484,2025-11-17,37,33,4,0,0,1
1075,2022-02-28,51,51,0,0,0,1
66,2025-11-03,5,3,1,0,1,1
1032,2019-12-23,95,57,27,3,8,1
1090,2015-06-15,51,0,7,0,44,1
1077,2015-06-22,1,1,0,0,0,1
89,2025-01-20,3,3,0,0,0,1
53,2015-07-13,28,1,6,7,14,2
964,2025-02-24,32,2,14,6,10,2
81,2025-03-03,36,36,0,0,0,1
151,2025-03-17,104,102,0,2,0,2
1190,2024-01-01,68,68,0,0,0,1
69,2024-01-15,585,0,3,0,582,1
1149,2024-01-22,21,1,8,3,9,1
1204,2024-01-22,42,0,0,0,42,1
50,2018-02-19,7,7,0,1,-1,1
53,2016-11-07,96,55,20,18,3,2
1100,2021-03-01,44,30,1,7,6,1
1131,2020-04-27,2,2,0,0,0,1
949,2020-04-27,80,63,13,2,2,1
127,2023-11-13,33,19,0,3,11,1
216,2020-07-06,24,8,14,0,2,1
1149,2017-06-05,45,42,2,0,1,1
58,2017-06-12,3,1,2,0,0,1
1050,2023-12-11,47,47,0,0,0,1
79,2023-12-11,4,2,1,0,1,1
1096,2021-04-26,559,291,14,76,178,1
1078,2016-11-21,207,180,27,0,0,2
58,2016-11-21,525,471,54,0,0,1
1004,2024-01-15,137,137,0,0,0,1
1003,2024-01-15,49,10,5,1,33,2
1053,2024-08-26,28,27,1,0,0,1
60,2024-09-02,35,11,24,0,0,1
124,2024-09-02,2,1,1,0,0,1
1096,2024-08-05,12,9,1,0,2,3
128,2024-08-05,1,0,0,1,0,1
89,2022-09-12,84,1,29,0,54,2
4,2020-06-08,18,0,7,4,7,1
1057,2024-10-07,412,411,0,0,1,1
1102,2020-05-25,60,1,1,0,58,1
5,2020-06-08,3,0,0,0,3,2
1147,2025-01-13,1,1,0,0,0,1
1583,2025-04-07,130,130,0,0,0,1
1105,2024-01-01,1,0,0,0,1,1
53,2015-11-30,241,101,28,12,100,1
1085,2016-01-04,54,54,0,0,0,1
57,2020-12-14,4,0,0,1,3,1
69,2021-06-28,5,3,2,0,0,1
53,2021-06-28,9,0,0,3,6,2
1190,2021-09-13,1,1,0,0,0,1
1149,2017-07-24,40,1,0,6,33,1
1096,2022-07-25,7,0,0,4,3,1
1029,2023-02-13,104,104,0,0,0,1
42,2021-05-03,54,50,2,0,2,1
47,2020-02-03,25,16,4,2,3,3
285,2025-11-10,323,5,233,11,74,1
1629,2020-06-22,149,0,149,0,0,1
93,2020-06-22,21,21,0,0,0,1
1029,2022-11-07,498,494,1,0,3,1
1029,2022-11-21,3,3,0,0,0,1
1022,2022-07-25,180,123,33,3,21,1
1210,2021-06-28,119,0,79,0,40,1
1059,2019-07-15,2,2,0,0,0,1
57,2019-07-15,6,0,5,0,1,1
1100,2022-08-01,1,0,0,1,0,1
1099,2018-04-16,54,51,3,0,0,1
1149,2018-11-12,5,1,1,1,2,1
95,2018-12-17,92,92,0,0,0,1
1018,2018-03-19,5,0,4,0,1,1
1183,2022-11-28,12,11,1,0,0,1
58,2018-04-09,349,347,2,0,0,1
1087,2018-04-16,155,0,1,0,154,3
951,2024-04-22,80,80,0,0,0,1
53,2015-10-12,210,68,12,5,125,1
1606,2025-09-29,13,12,1,0,0,1
88,2025-10-06,3,0,0,0,3,1
99,2024-08-12,57,56,0,0,1,1
1041,2024-08-12,330,324,4,0,2,2
71,2016-06-27,1,1,0,0,0,1
1086,2018-10-01,29,29,0,0,0,1
1093,2017-12-11,1,0,0,0,1,1
1046,2021-02-08,3,1,2,0,0,1
1043,2022-01-31,12,1,6,0,5,1
1093,2018-04-30,52,35,10,0,7,1
127,2022-01-24,4,4,0,0,0,1
80,2022-01-31,139,96,42,0,1,2
111,2022-02-14,48,37,9,0,2,2
106,2016-10-17,3,1,0,2,0,1
44,2016-11-28,4,4,0,0,0,1
88,2022-05-09,386,254,0,0,132,1
1105,2022-05-09,394,292,42,3,57,2
1071,2021-04-19,5,0,0,1,4,1
1102,2025-01-20,2,0,2,0,0,1
50,2024-04-15,52,47,4,0,1,2
1290,2020-03-02,3,0,0,3,0,1
2,2018-09-10,3,0,3,0,0,1
81,2023-01-30,26,26,0,0,0,1
69,2025-10-06,9,8,1,0,0,1
1100,2022-11-14,3,0,0,3,0,1
219,2017-12-04,3,2,1,0,0,1
72,2018-01-01,1,0,0,0,1,1
1080,2018-11-05,93,91,2,0,0,2
1226,2025-01-13,0,0,0,0,0,1
1054,2021-05-03,12,12,0,0,0,1
1071,2017-12-18,83,80,1,0,2,1
1071,2023-07-03,8,8,0,0,0,1
75,2024-08-19,16,16,0,0,0,1
1289,2024-08-26,425,419,5,1,0,1
1443,2024-08-26,5,5,0,0,0,1
61,2024-09-09,7,7,0,0,0,1
1530,2024-09-09,33,15,5,1,12,4
1098,2024-08-19,75,59,0,0,16,2
106,2024-08-19,3,3,0,0,0,1
1095,2025-02-03,2,0,0,0,2,1
71,2023-11-13,337,336,1,0,0,1
1054,2023-11-20,37,32,1,2,2,2
94,2023-11-20,0,0,0,0,0,1
1042,2023-11-20,21,21,0,0,0,1
94,2023-12-04,169,165,0,0,4,1
75,2023-12-04,28,26,0,0,2,1
1149,2016-09-26,36,0,1,10,25,1
1063,2016-09-26,8,0,8,0,0,1
1193,2016-09-26,1,1,0,0,0,1
219,2023-06-26,2,2,0,0,0,1
1190,2019-10-28,73,54,4,0,15,1
1054,2019-11-11,82,62,8,4,8,1
1090,2016-11-07,4,0,0,0,4,1
53,2017-06-12,63,41,16,0,6,1
57,2019-04-29,0,0,0,0,0,1
42,2022-05-23,44,29,2,0,13,2
1042,2025-06-30,5,5,0,0,0,1
1144,2023-07-31,13,6,6,1,0,3
1055,2018-01-08,8,5,3,0,0,1
88,2023-05-01,213,209,0,0,4,2
106,2023-06-26,112,1,86,3,22,1
99,2025-03-24,56,56,0,0,0,1
1059,2022-01-24,1,1,0,0,0,1
285,2020-01-20,7,0,7,0,0,1
1105,2022-11-21,2,0,0,2,0,1
1046,2020-06-15,1,0,0,0,1,1
1022,2019-04-08,162,154,6,0,2,1
1039,2020-02-24,3,3,0,0,0,1
69,2019-04-15,1,0,0,1,0,1
131,2017-07-31,4,0,3,1,0,1
1077,2017-08-07,7,4,3,0,0,1
1096,2023-02-06,39,39,0,0,0,2
944,2023-02-13,31,29,0,0,2,1
59,2021-12-27,195,189,6,0,0,1
1188,2024-10-07,49,46,3,0,0,1
1065,2017-08-21,1,1,0,0,0,1
1115,2024-11-11,4,4,0,0,0,1
87,2024-06-24,45,45,0,0,0,1
63,2024-06-24,7,1,4,0,2,1
1098,2025-04-07,13,1,5,0,7,1
960,2025-03-31,2,2,0,0,0,1
42,2023-09-04,30,26,2,0,2,3
1077,2017-07-31,2,2,0,0,0,1
151,2025-09-29,288,287,0,1,0,2
1100,2025-10-13,30,19,6,11,-6,1
51,2025-07-14,6,0,3,1,2,1
216,2020-11-16,152,152,0,1,-1,1
1069,2020-11-30,7,3,1,2,1,1
57,2018-04-30,6,0,0,5,1,1
1054,2023-05-08,4,0,1,2,1,1
219,2023-09-18,16,8,6,0,2,1
2,2015-06-08,74,22,45,0,7,4
1053,2015-06-22,82,55,0,14,13,1
1149,2015-07-20,27,6,0,2,19,1
1147,2025-02-10,48,5,6,0,37,1
93,2018-10-08,705,645,43,0,17,1
1144,2025-06-09,4,2,2,0,0,1
69,2022-02-14,7,5,2,0,0,1
1224,2021-02-08,3,0,2,0,1,1
219,2021-02-22,112,0,0,27,85,2
1102,2023-07-31,24,0,20,1,3,1
1022,2024-06-17,20,0,19,1,0,1
111,2025-02-17,1,0,0,0,1,1
48,2024-01-15,73,20,53,0,0,1
964,2016-07-04,3,0,1,2,0,1
1065,2016-08-29,1,0,0,1,0,1
965,2023-11-27,11,1,0,10,0,1
219,2023-11-27,4,0,4,0,0,1
57,2017-05-29,1,0,0,1,0,1
1057,2024-01-01,10,0,9,0,1,2
1090,2017-05-29,33,23,4,0,6,1
1056,2020-04-13,1,0,0,0,1,1
91,2022-01-24,386,40,233,31,82,1
63,2025-10-06,1,1,0,0,0,1
1484,2024-01-15,1,1,0,0,0,1
964,2015-06-29,4,2,2,1,-1,1
1186,2024-09-02,5,5,0,0,0,1
1188,2024-08-26,11,0,11,0,0,1
1105,2023-01-23,102,71,26,1,4,1
77,2020-01-20,1,0,0,0,1,1
285,2020-01-27,202,202,0,0,0,1
87,2019-05-13,50,46,4,0,0,1
1077,2021-04-12,24,7,14,1,2,1
49,2021-05-03,134,44,45,0,45,1
1093,2018-10-29,2,0,0,1,1,1
1086,2018-10-29,34,31,1,0,2,1
58,2018-10-29,78,35,39,0,4,1
50,2016-10-03,1614,1614,0,0,0,1
1045,2020-11-23,65,22,6,2,35,1
1004,2023-07-24,409,157,0,147,105,1
57,2017-05-22,16,3,0,0,13,1
1073,2017-06-26,33,18,0,0,15,1
1071,2019-09-30,304,113,25,24,142,1
1226,2024-08-12,63,24,31,0,8,1
1073,2023-03-13,34,34,0,0,0,1
219,2024-08-19,46,46,0,0,0,1
81,2024-09-09,15,15,0,0,0,1
1038,2020-02-17,24,0,0,7,17,1
1041,2023-11-20,56,51,5,0,0,2
59,2023-12-11,39,39,0,0,0,1
69,2024-01-01,19,0,0,0,19,1
1004,2024-01-08,95,88,6,0,1,1
1482,2024-01-08,25,24,1,0,0,1
1198,2025-07-28,1,0,0,0,1,1
1144,2023-12-18,19,19,0,0,0,1
1188,2025-03-03,35,11,24,0,0,2
1458,2025-03-24,2,2,0,0,0,2
48,2025-11-10,2,2,0,0,0,1
1193,2016-10-10,12,6,4,6,-4,1
1080,2016-11-28,36,10,4,0,22,1
1482,2025-03-31,47,0,45,0,2,1
1193,2015-05-25,11,1,5,4,1,1
1102,2016-08-22,5,0,5,0,0,1
57,2016-08-01,34,33,0,1,0,1
1100,2016-08-08,70,0,0,59,11,1
1162,2024-12-30,7,4,2,0,1,1
50,2024-12-30,2,0,0,2,0,1
50,2024-03-18,47,35,5,4,3,4
1004,2024-03-25,102,101,1,0,0,2
1057,2024-03-25,132,131,0,0,1,1
117,2021-08-02,0,0,0,0,0,1
1115,2021-01-25,39,21,14,2,2,1
1018,2024-12-30,5,0,5,0,0,2
69,2024-03-25,6,2,4,0,0,1
67,2021-08-02,83,77,6,0,0,2
1043,2022-04-11,6,0,6,0,0,1
965,2022-04-18,2,0,0,1,1,1
121,2021-11-08,936,0,0,0,936,4
2,2021-06-14,33,26,2,0,5,2
1154,2024-12-30,20,20,0,0,0,1
1065,2018-05-21,71,56,0,1,14,2
57,2019-03-25,65,49,8,2,6,1
1059,2023-07-10,81,81,0,0,0,1
64,2021-11-01,1,1,0,0,0,1
108,2021-03-08,2,1,0,0,1,2
1185,2021-08-09,2,1,0,1,0,1
1055,2019-03-25,136,135,0,0,1,1
1093,2019-04-01,17,3,1,0,13,2
57,2019-04-01,4,0,1,2,1,1
113,2022-12-19,11,6,3,2,0,2
1065,2022-03-07,1,1,0,0,0,1
1290,2024-12-23,2,0,0,0,2,1
1059,2020-08-03,42,39,2,0,1,1
1065,2019-12-09,14,0,13,0,1,1
1087,2017-01-09,113,101,8,5,-1,1
5,2019-03-11,195,86,101,0,8,5
86,2019-03-18,1253,1253,0,0,0,2
80,2022-04-25,33,30,2,0,1,1
1224,2023-10-23,36,36,0,0,0,1
1045,2022-12-12,52,46,4,0,2,1
87,2019-03-11,320,290,24,0,6,3
57,2019-03-11,23,9,11,2,1,1
1102,2021-03-01,75,74,1,0,0,2
43,2021-08-30,13,7,4,0,2,1
1029,2019-04-01,1782,1782,0,0,0,1
56,2021-03-01,1,0,0,0,1,1
57,2021-03-22,115,114,0,0,1,2
108,2022-03-14,11,0,1,1,9,1
1102,2017-02-06,1,0,0,1,0,1
61,2017-03-20,3,3,0,0,0,1
69,2021-08-09,6,3,3,0,0,1
1081,2021-08-23,239,225,9,0,5,1
1071,2023-09-25,59,50,7,0,2,1
1224,2023-10-09,192,192,0,0,0,1
1043,2023-10-09,433,179,2,0,252,1
960,2023-08-21,3,0,0,1,2,1
1224,2023-10-02,366,366,0,0,0,1
89,2020-07-06,153,152,1,0,0,1
58,2020-07-13,55,51,4,0,0,1
106,2022-09-05,1,1,0,0,0,1
1193,2022-10-03,2,1,0,0,1,1
117,2022-10-17,3,3,0,0,0,1
58,2022-10-24,62,59,3,0,0,1
68,2024-10-07,8,0,0,0,8,1
111,2022-01-03,117,76,39,0,2,2
1072,2019-03-18,21,13,3,0,5,1
81,2022-02-21,40,40,0,0,0,1
2,2019-01-21,65,65,0,0,0,1
50,2019-12-30,34,34,0,0,0,1
1077,2020-01-20,4,0,3,0,1,1
1312,2023-09-18,15,13,2,0,0,1
1081,2016-08-29,1,0,0,1,0,1
1043,2018-09-10,26,7,2,13,4,1
1073,2018-09-24,1,1,0,0,0,1
75,2018-02-19,2,1,1,0,0,1
1093,2018-02-26,4,0,0,0,4,1
2,2018-01-22,5,5,0,0,0,1
1057,2018-01-29,173,170,1,0,2,1
57,2019-09-02,7,3,1,3,0,1
79,2022-05-09,7,1,4,0,2,1
90,2022-05-30,8,8,0,0,0,1
54,2022-10-10,2,1,0,0,1,1
1099,2022-10-24,3,3,0,0,0,1
57,2021-04-12,28,23,0,0,5,1
964,2019-08-05,399,1,377,12,9,1
1045,2020-11-02,90,0,90,0,0,1
1029,2023-10-30,3,0,0,0,3,1
1057,2023-03-27,1,1,0,0,0,1
60,2023-04-03,24,16,8,0,0,1
95,2019-02-25,22,16,2,3,1,1
1100,2019-03-04,13,0,0,10,3,1
1071,2019-03-18,162,110,15,14,23,2
1065,2020-10-26,55,7,40,2,6,1
1085,2015-02-02,20,9,9,1,1,1
52,2022-03-14,34,34,0,0,0,1
44,2025-09-01,142,138,4,0,0,1
58,2019-01-07,19,1,17,2,-1,2
1149,2022-06-27,1,0,0,0,1,1
88,2024-03-25,179,177,0,0,2,3
1149,2021-06-07,1,0,0,0,1,1
66,2024-03-18,4,4,0,0,0,1
124,2024-05-13,5,5,0,0,0,1
81,2023-06-05,63,63,0,0,0,1
1004,2023-06-05,1,0,0,1,0,1
1038,2021-11-01,20,20,0,0,0,1
1053,2019-12-02,3,2,0,0,1,1
1193,2022-04-11,44,42,2,0,0,1
1059,2019-06-17,7,1,5,0,1,1
132,2016-08-15,6,0,2,2,2,1
60,2019-03-11,316,316,0,0,0,1
77,2019-03-11,30,15,5,7,3,2
1073,2019-01-14,3,3,0,1,-1,1
1095,2019-01-21,28,25,2,0,1,1
1046,2019-01-21,1,0,0,1,0,1
1115,2021-08-09,174,140,20,0,14,1
1135,2024-03-25,64,64,0,0,0,1
68,2019-06-10,3,0,1,0,2,1
57,2019-12-02,3,0,3,0,0,1
1042,2023-01-02,51,51,0,0,0,1
1183,2022-03-21,5,5,0,0,0,1
5,2021-05-31,1,1,0,0,0,1
1149,2015-04-20,36,11,0,3,22,1
1085,2015-04-20,94,0,86,0,8,2
1081,2019-12-30,14,0,8,0,6,1
1093,2020-01-06,5,0,0,2,3,1
151,2025-04-28,5,2,0,1,2,1
1102,2021-07-26,139,116,21,0,2,2
75,2019-01-28,1,0,0,0,1,1
1,2020-01-13,249,240,1,0,8,1
1100,2025-10-27,18,18,0,0,0,1
51,2022-12-19,282,277,4,1,0,1
108,2022-12-19,1,0,0,0,1,1
81,2023-03-27,78,62,6,0,10,1
84,2020-07-06,16,3,13,0,0,1
208,2022-10-10,2,0,0,1,1,1
1024,2022-03-07,12,12,0,0,0,1
48,2021-07-12,11,11,0,0,0,1
951,2021-07-19,6,6,0,0,0,1
1164,2025-09-01,7,0,0,1,6,1
2,2022-07-11,47,44,2,1,0,4
99,2022-03-07,22,14,6,0,2,1
100,2024-05-06,28,26,0,5,-3,1
